order_id,customer_id,city,cuisine,order_value,delivery_time_min,rating,order_date,order_hour,day_of_week,month,month_num,is_repeat_customer
ORD003627,CUST00273,Bangalore,Biryani,252.82,26,3.5,2024-12-03,16,Tuesday,December,12,Repeat
ORD003628,CUST02527,Chennai,Rolls,147.2,30,4.0,2024-06-05,20,Wednesday,June,6,Repeat
ORD003629,CUST00139,Pune,Pizza,389.25,46,3.1,2024-10-15,9,Tuesday,October,10,Repeat
ORD003630,CUST00069,Hyderabad,Burger,197.21,48,3.9,2024-09-10,22,Tuesday,September,9,Repeat
ORD003631,CUST00136,Delhi,North Indian,306.21,40,3.7,2024-11-25,22,Monday,November,11,One-time
ORD003632,CUST00655,Chennai,Chinese,316.72,32,4.0,2024-12-23,11,Monday,December,12,Repeat
ORD003633,CUST02544,Ahmedabad,Chinese,174.26,28,3.5,2024-01-29,20,Monday,January,1,Repeat
ORD003634,CUST00951,Hyderabad,Rolls,163.15,26,3.7,2024-08-06,19,Tuesday,August,8,Repeat
ORD003635,CUST01070,Mumbai,Chinese,173.99,40,3.7,2024-03-05,19,Tuesday,March,3,Repeat
ORD003636,CUST02234,Kolkata,Desserts,86.05,27,4.2,2024-01-18,15,Thursday,January,1,Repeat
ORD003637,CUST02188,Hyderabad,Biryani,328.41,28,3.9,2024-08-30,13,Friday,August,8,Repeat
ORD003638,CUST00012,Mumbai,North Indian,325.77,21,4.4,2024-02-21,16,Wednesday,February,2,Repeat
ORD003639,CUST01365,Ahmedabad,Biryani,303.97,35,3.8,2024-11-29,20,Friday,November,11,Repeat
ORD003640,CUST01190,Pune,Biryani,329.93,25,3.8,2024-05-06,14,Monday,May,5,Repeat
ORD003641,CUST01056,Hyderabad,Biryani,534.41,21,5.0,2024-04-25,20,Thursday,April,4,Repeat
ORD003642,CUST01975,Delhi,South Indian,205.72,35,3.1,2024-07-26,7,Friday,July,7,Repeat
ORD003643,CUST02008,Mumbai,Chinese,226.01,30,3.3,2024-02-07,21,Wednesday,February,2,Repeat
ORD003644,CUST00925,Mumbai,Pizza,303.29,31,5.0,2024-12-05,11,Thursday,December,12,Repeat
ORD003645,CUST02847,Bangalore,Chinese,198.38,36,3.9,2024-10-25,11,Friday,October,10,Repeat
ORD003646,CUST00813,Mumbai,Biryani,278.32,42,3.4,2024-08-23,9,Friday,August,8,Repeat
ORD003647,CUST00754,Pune,Burger,94.23,42,3.0,2024-06-07,22,Friday,June,6,Repeat
ORD003648,CUST02253,Delhi,Pizza,236.18,42,3.5,2024-09-09,22,Monday,September,9,Repeat
ORD003649,CUST02190,Mumbai,Biryani,467.19,47,3.2,2024-04-25,19,Thursday,April,4,Repeat
ORD003650,CUST00022,Delhi,North Indian,359.49,27,5.0,2024-06-13,7,Thursday,June,6,Repeat
ORD003651,CUST01931,Delhi,Desserts,124.01,45,4.1,2024-12-18,15,Wednesday,December,12,Repeat
ORD003652,CUST01980,Delhi,Desserts,161.85,28,3.8,2024-03-26,19,Tuesday,March,3,Repeat
ORD003653,CUST00322,Bangalore,North Indian,138.48,37,4.0,2024-05-10,7,Friday,May,5,One-time
ORD003654,CUST01451,Mumbai,South Indian,227.34,15,3.4,2024-10-05,21,Saturday,October,10,Repeat
ORD003655,CUST00391,Bangalore,Burger,203.24,38,3.9,2024-05-13,22,Monday,May,5,Repeat
ORD003656,CUST01499,Bangalore,Chinese,268.08,41,3.1,2024-07-22,10,Monday,July,7,Repeat
ORD003657,CUST01937,Hyderabad,South Indian,253.56,40,3.9,2024-10-27,11,Sunday,October,10,One-time
ORD003658,CUST01276,Bangalore,South Indian,209.99,53,3.7,2024-10-03,19,Thursday,October,10,One-time
ORD003659,CUST01019,Delhi,Pizza,242.53,37,4.2,2024-10-06,11,Sunday,October,10,Repeat
ORD003660,CUST02211,Hyderabad,Biryani,324.13,46,3.8,2024-07-14,20,Sunday,July,7,Repeat
ORD003661,CUST02996,Hyderabad,North Indian,124.31,38,3.5,2024-10-05,20,Saturday,October,10,Repeat
ORD003662,CUST02574,Ahmedabad,Pizza,362.97,44,3.7,2024-12-03,19,Tuesday,December,12,Repeat
ORD003663,CUST01605,Bangalore,Chinese,396.57,33,4.2,2024-06-22,10,Saturday,June,6,Repeat
ORD003664,CUST02835,Mumbai,Chinese,336.35,34,4.3,2024-04-14,15,Sunday,April,4,Repeat
ORD003665,CUST01711,Hyderabad,Biryani,323.51,31,3.1,2024-04-07,17,Sunday,April,4,Repeat
ORD003666,CUST01080,Pune,North Indian,318.11,38,4.4,2024-09-16,16,Monday,September,9,Repeat
ORD003667,CUST00175,Mumbai,Desserts,179.67,32,3.2,2024-10-12,19,Saturday,October,10,Repeat
ORD003668,CUST00689,Hyderabad,Chinese,310.3,46,4.0,2024-03-01,19,Friday,March,3,One-time
ORD003669,CUST02216,Pune,Burger,317.78,33,3.6,2024-11-18,14,Monday,November,11,Repeat
ORD003670,CUST00911,Hyderabad,Biryani,309.99,34,3.8,2024-03-15,16,Friday,March,3,Repeat
ORD003671,CUST00395,Bangalore,South Indian,231.37,34,3.7,2024-06-22,15,Saturday,June,6,Repeat
ORD003672,CUST01636,Bangalore,Chinese,225.63,44,3.7,2024-02-27,16,Tuesday,February,2,Repeat
ORD003673,CUST01210,Ahmedabad,Pizza,306.04,28,3.1,2024-12-10,12,Tuesday,December,12,One-time
ORD003674,CUST01285,Bangalore,Rolls,238.86,41,2.7,2024-12-13,10,Friday,December,12,Repeat
ORD003675,CUST01489,Chennai,South Indian,261.97,44,3.7,2024-12-23,10,Monday,December,12,Repeat
ORD003676,CUST02179,Delhi,Chinese,391.87,37,2.9,2024-03-11,13,Monday,March,3,Repeat
ORD003677,CUST01818,Chennai,South Indian,240.08,37,3.4,2024-02-07,19,Wednesday,February,2,Repeat
ORD003678,CUST02987,Bangalore,South Indian,251.55,18,4.7,2024-09-05,16,Thursday,September,9,Repeat
ORD003679,CUST01669,Hyderabad,South Indian,171.7,25,3.9,2024-10-22,19,Tuesday,October,10,Repeat
ORD003680,CUST00951,Ahmedabad,Biryani,421.13,37,3.3,2024-07-15,9,Monday,July,7,Repeat
ORD003681,CUST00532,Bangalore,Burger,218.37,24,3.9,2024-08-17,10,Saturday,August,8,Repeat
ORD003682,CUST01644,Hyderabad,Rolls,228.38,35,4.3,2024-01-27,19,Saturday,January,1,Repeat
ORD003683,CUST01622,Bangalore,Burger,340.96,29,3.8,2024-07-08,7,Monday,July,7,Repeat
ORD003684,CUST02594,Mumbai,Burger,385.7,49,2.5,2024-11-15,19,Friday,November,11,Repeat
ORD003685,CUST00887,Delhi,Chinese,307.1,35,4.3,2024-03-25,8,Monday,March,3,Repeat
ORD003686,CUST00119,Hyderabad,Biryani,309.23,27,3.6,2024-11-07,20,Thursday,November,11,Repeat
ORD003687,CUST00820,Chennai,North Indian,257.11,43,2.9,2024-07-08,21,Monday,July,7,Repeat
ORD003688,CUST01502,Bangalore,Biryani,320.85,17,4.8,2024-11-28,16,Thursday,November,11,Repeat
ORD003689,CUST00203,Delhi,North Indian,395.33,32,3.7,2024-01-23,14,Tuesday,January,1,One-time
ORD003690,CUST02020,Kolkata,Chinese,311.73,50,3.7,2024-05-11,20,Saturday,May,5,Repeat
ORD003691,CUST00562,Hyderabad,South Indian,181.64,19,3.5,2024-10-12,14,Saturday,October,10,Repeat
ORD003692,CUST01169,Kolkata,South Indian,224.03,28,4.1,2024-02-16,11,Friday,February,2,Repeat
ORD003693,CUST02299,Hyderabad,North Indian,258.53,24,3.3,2024-07-18,21,Thursday,July,7,Repeat
ORD003694,CUST00866,Bangalore,Burger,347.65,44,4.7,2024-05-24,16,Friday,May,5,Repeat
ORD003695,CUST00643,Pune,Chinese,317.8,31,4.7,2024-12-17,19,Tuesday,December,12,Repeat
ORD003696,CUST02526,Mumbai,South Indian,218.18,37,3.7,2024-07-27,20,Saturday,July,7,Repeat
ORD003697,CUST01673,Hyderabad,North Indian,80.0,51,3.8,2024-03-12,22,Tuesday,March,3,Repeat
ORD003698,CUST01834,Hyderabad,North Indian,324.74,34,3.9,2024-11-23,14,Saturday,November,11,One-time
ORD003699,CUST01664,Hyderabad,Biryani,323.26,41,2.9,2024-02-02,21,Friday,February,2,Repeat
ORD003700,CUST00291,Bangalore,Biryani,397.68,41,3.6,2024-01-03,8,Wednesday,January,1,Repeat
ORD003701,CUST02974,Delhi,Biryani,415.23,25,3.4,2024-09-11,15,Wednesday,September,9,Repeat
ORD003702,CUST00222,Bangalore,North Indian,317.75,42,2.5,2024-02-01,20,Thursday,February,2,Repeat
ORD003703,CUST01238,Hyderabad,South Indian,248.71,30,3.8,2024-06-16,21,Sunday,June,6,Repeat
ORD003704,CUST02907,Bangalore,South Indian,146.33,26,4.6,2024-07-06,13,Saturday,July,7,Repeat
ORD003705,CUST01916,Delhi,South Indian,221.81,31,3.8,2024-08-23,11,Friday,August,8,Repeat
ORD003706,CUST02634,Kolkata,Chinese,314.24,39,3.7,2024-09-29,21,Sunday,September,9,Repeat
ORD003707,CUST02943,Mumbai,Biryani,483.83,45,3.8,2024-06-18,19,Tuesday,June,6,Repeat
ORD003708,CUST00963,Hyderabad,South Indian,223.0,42,3.8,2024-11-06,22,Wednesday,November,11,Repeat
ORD003709,CUST02241,Ahmedabad,South Indian,278.34,44,3.0,2024-08-27,8,Tuesday,August,8,Repeat
ORD003710,CUST02843,Mumbai,North Indian,218.55,28,4.5,2024-02-15,20,Thursday,February,2,Repeat
ORD003711,CUST00025,Chennai,Biryani,230.25,39,3.9,2024-04-05,13,Friday,April,4,Repeat
ORD003712,CUST02003,Bangalore,Biryani,490.45,37,3.0,2024-03-14,19,Thursday,March,3,Repeat
ORD003713,CUST01963,Hyderabad,Chinese,212.85,23,3.7,2024-04-17,16,Wednesday,April,4,Repeat
ORD003714,CUST01062,Hyderabad,Burger,238.57,23,4.9,2024-03-09,20,Saturday,March,3,Repeat
ORD003715,CUST01618,Kolkata,Rolls,120.36,48,4.3,2024-08-23,20,Friday,August,8,One-time
ORD003716,CUST00678,Mumbai,Rolls,220.42,28,4.1,2024-11-14,12,Thursday,November,11,Repeat
ORD003717,CUST02953,Mumbai,South Indian,149.74,44,3.6,2024-03-13,8,Wednesday,March,3,Repeat
ORD003718,CUST00747,Hyderabad,Biryani,341.11,23,2.6,2024-12-18,11,Wednesday,December,12,Repeat
ORD003719,CUST02527,Hyderabad,Pizza,236.92,46,3.3,2024-03-30,21,Saturday,March,3,Repeat
ORD003720,CUST00871,Ahmedabad,North Indian,287.3,42,4.7,2024-02-06,18,Tuesday,February,2,Repeat
ORD003721,CUST02491,Hyderabad,Chinese,372.75,25,2.8,2024-06-18,11,Tuesday,June,6,Repeat
ORD003722,CUST01101,Delhi,Biryani,604.16,58,3.5,2024-07-18,10,Thursday,July,7,Repeat
ORD003723,CUST01788,Mumbai,Chinese,191.07,45,3.5,2024-02-05,12,Monday,February,2,Repeat
ORD003724,CUST00121,Hyderabad,Burger,242.94,44,3.8,2024-05-25,13,Saturday,May,5,Repeat
ORD003725,CUST00634,Hyderabad,Pizza,225.13,32,4.3,2024-11-16,12,Saturday,November,11,Repeat
ORD003726,CUST00526,Mumbai,North Indian,338.27,38,4.3,2024-04-21,11,Sunday,April,4,Repeat
ORD003727,CUST02974,Mumbai,Desserts,136.44,37,1.7,2024-07-22,21,Monday,July,7,Repeat
ORD003728,CUST01959,Hyderabad,Burger,221.9,43,3.4,2024-01-02,13,Tuesday,January,1,Repeat
ORD003729,CUST00976,Bangalore,Biryani,335.71,25,4.6,2024-11-10,21,Sunday,November,11,Repeat
ORD003730,CUST02582,Bangalore,Pizza,363.88,43,2.6,2024-01-20,21,Saturday,January,1,One-time
ORD003731,CUST02982,Hyderabad,Rolls,172.78,32,3.7,2024-05-18,10,Saturday,May,5,Repeat
ORD003732,CUST01503,Mumbai,North Indian,253.8,32,4.4,2024-08-03,11,Saturday,August,8,Repeat
ORD003733,CUST01761,Pune,Biryani,198.28,53,3.7,2024-01-21,14,Sunday,January,1,Repeat
ORD003734,CUST02083,Delhi,South Indian,217.67,44,2.7,2024-07-25,14,Thursday,July,7,Repeat
ORD003735,CUST02986,Hyderabad,Chinese,233.47,34,4.6,2024-05-16,22,Thursday,May,5,Repeat
ORD003736,CUST02402,Hyderabad,North Indian,296.51,40,3.3,2024-04-21,21,Sunday,April,4,One-time
ORD003737,CUST02338,Delhi,Pizza,358.95,52,4.1,2024-10-04,19,Friday,October,10,Repeat
ORD003738,CUST00317,Bangalore,Rolls,176.33,42,4.0,2024-09-16,21,Monday,September,9,Repeat
ORD003739,CUST01285,Hyderabad,South Indian,247.86,46,4.2,2024-12-25,13,Wednesday,December,12,Repeat
ORD003740,CUST01708,Chennai,North Indian,290.46,41,3.5,2024-04-20,12,Saturday,April,4,Repeat
ORD003741,CUST01054,Kolkata,Biryani,292.31,32,3.8,2024-02-21,11,Wednesday,February,2,Repeat
ORD003742,CUST00428,Bangalore,South Indian,128.61,44,2.0,2024-06-22,11,Saturday,June,6,One-time
ORD003743,CUST02867,Hyderabad,Chinese,470.04,50,3.3,2024-08-11,12,Sunday,August,8,Repeat
ORD003744,CUST00791,Pune,Desserts,150.35,38,3.4,2024-12-26,17,Thursday,December,12,Repeat
ORD003745,CUST00708,Pune,Rolls,188.67,34,3.8,2024-03-23,22,Saturday,March,3,Repeat
ORD003746,CUST02065,Delhi,Biryani,397.24,22,4.1,2024-09-19,18,Thursday,September,9,One-time
ORD003747,CUST00528,Hyderabad,North Indian,312.26,36,3.7,2024-10-06,10,Sunday,October,10,Repeat
ORD003748,CUST02693,Mumbai,Burger,321.12,31,4.0,2024-02-04,19,Sunday,February,2,Repeat
ORD003749,CUST02858,Hyderabad,Pizza,423.78,34,3.9,2024-12-23,19,Monday,December,12,Repeat
ORD003750,CUST01516,Mumbai,North Indian,292.77,47,3.4,2024-10-21,14,Monday,October,10,Repeat
ORD003751,CUST00101,Chennai,South Indian,290.58,34,3.3,2024-08-07,19,Wednesday,August,8,Repeat
ORD003752,CUST02324,Chennai,North Indian,350.95,32,4.2,2024-12-13,19,Friday,December,12,Repeat
ORD003753,CUST02544,Pune,North Indian,95.29,35,3.5,2024-04-13,19,Saturday,April,4,Repeat
ORD003754,CUST02225,Hyderabad,Rolls,132.15,29,3.6,2024-08-01,10,Thursday,August,8,Repeat
ORD003755,CUST00031,Hyderabad,South Indian,217.36,21,4.3,2024-06-12,20,Wednesday,June,6,Repeat
ORD003756,CUST01665,Ahmedabad,South Indian,295.14,38,4.2,2024-12-06,16,Friday,December,12,One-time
ORD003757,CUST01343,Chennai,South Indian,280.2,47,4.7,2024-09-09,20,Monday,September,9,Repeat
ORD003758,CUST01927,Mumbai,Biryani,332.58,28,4.4,2024-01-27,22,Saturday,January,1,One-time
ORD003759,CUST02135,Chennai,North Indian,353.12,43,4.8,2024-09-28,14,Saturday,September,9,One-time
ORD003760,CUST00236,Bangalore,North Indian,300.85,39,3.1,2024-06-29,19,Saturday,June,6,Repeat
ORD003761,CUST00718,Kolkata,Burger,383.46,32,3.7,2024-05-13,10,Monday,May,5,Repeat
ORD003762,CUST01213,Hyderabad,Burger,228.33,29,3.5,2024-04-13,14,Saturday,April,4,Repeat
ORD003763,CUST02189,Ahmedabad,Biryani,330.25,21,3.6,2024-04-29,17,Monday,April,4,Repeat
ORD003764,CUST00172,Chennai,North Indian,446.17,42,4.2,2024-05-05,19,Sunday,May,5,Repeat
ORD003765,CUST02549,Bangalore,Rolls,232.97,53,2.4,2024-03-19,18,Tuesday,March,3,Repeat
ORD003766,CUST01685,Hyderabad,Biryani,263.16,27,3.7,2024-12-21,19,Saturday,December,12,Repeat
ORD003767,CUST02505,Chennai,South Indian,203.47,31,4.0,2024-11-07,14,Thursday,November,11,Repeat
ORD003768,CUST00284,Hyderabad,Chinese,282.47,28,2.6,2024-01-07,16,Sunday,January,1,Repeat
ORD003769,CUST00272,Pune,North Indian,225.53,30,3.8,2024-09-05,19,Thursday,September,9,Repeat
ORD003770,CUST01995,Hyderabad,South Indian,157.87,30,3.2,2024-03-19,11,Tuesday,March,3,Repeat
ORD003771,CUST01486,Bangalore,South Indian,213.08,24,3.5,2024-01-07,19,Sunday,January,1,Repeat
ORD003772,CUST00839,Bangalore,Pizza,215.31,33,3.3,2024-12-19,19,Thursday,December,12,Repeat
ORD003773,CUST01319,Mumbai,Chinese,343.47,39,3.7,2024-04-24,20,Wednesday,April,4,Repeat
ORD003774,CUST01380,Delhi,Chinese,224.18,39,4.1,2024-10-07,10,Monday,October,10,One-time
ORD003775,CUST00691,Chennai,South Indian,227.85,51,3.8,2024-03-16,10,Saturday,March,3,Repeat
ORD003776,CUST00956,Ahmedabad,South Indian,270.25,36,4.2,2024-09-28,12,Saturday,September,9,One-time
ORD003777,CUST02133,Bangalore,Burger,200.2,30,4.1,2024-01-09,21,Tuesday,January,1,Repeat
ORD003778,CUST00168,Bangalore,Chinese,303.95,40,4.4,2024-08-13,17,Tuesday,August,8,Repeat
ORD003779,CUST02182,Mumbai,South Indian,141.63,25,4.1,2024-07-06,11,Saturday,July,7,One-time
ORD003780,CUST01265,Hyderabad,Rolls,147.4,69,3.4,2024-05-16,20,Thursday,May,5,Repeat
ORD003781,CUST02956,Hyderabad,Biryani,372.56,30,3.6,2024-09-24,12,Tuesday,September,9,Repeat
ORD003782,CUST02484,Bangalore,Chinese,282.11,36,3.5,2024-07-21,14,Sunday,July,7,One-time
ORD003783,CUST02337,Mumbai,South Indian,204.98,48,4.4,2024-04-22,14,Monday,April,4,One-time
ORD003784,CUST02634,Bangalore,North Indian,318.9,22,4.4,2024-11-14,12,Thursday,November,11,Repeat
ORD003785,CUST01721,Pune,South Indian,305.49,49,4.0,2024-09-21,14,Saturday,September,9,Repeat
ORD003786,CUST02867,Hyderabad,North Indian,406.68,36,4.2,2024-10-29,11,Tuesday,October,10,Repeat
ORD003787,CUST00378,Ahmedabad,North Indian,248.94,38,4.5,2024-02-16,20,Friday,February,2,Repeat
ORD003788,CUST00601,Pune,Burger,213.16,26,4.0,2024-06-23,16,Sunday,June,6,Repeat
ORD003789,CUST02248,Delhi,Biryani,358.47,41,3.4,2024-08-03,13,Saturday,August,8,One-time
ORD003790,CUST01885,Chennai,South Indian,314.51,22,4.8,2024-08-30,7,Friday,August,8,One-time
ORD003791,CUST00702,Bangalore,Chinese,226.46,17,4.3,2024-10-20,10,Sunday,October,10,Repeat
ORD003792,CUST01118,Pune,Pizza,299.63,24,3.0,2024-11-17,10,Sunday,November,11,Repeat
ORD003793,CUST02262,Bangalore,North Indian,299.37,45,4.0,2024-08-16,21,Friday,August,8,One-time
ORD003794,CUST00290,Delhi,North Indian,304.25,40,3.7,2024-09-11,20,Wednesday,September,9,Repeat
ORD003795,CUST02150,Hyderabad,Burger,160.64,21,4.0,2024-10-05,19,Saturday,October,10,One-time
ORD003796,CUST01854,Chennai,North Indian,287.95,44,4.1,2024-02-03,19,Saturday,February,2,Repeat
ORD003797,CUST02024,Delhi,North Indian,345.38,32,3.0,2024-06-03,22,Monday,June,6,Repeat
ORD003798,CUST01659,Pune,Biryani,419.15,40,2.3,2024-05-14,17,Tuesday,May,5,Repeat
ORD003799,CUST00842,Mumbai,Burger,197.85,28,4.0,2024-01-09,16,Tuesday,January,1,Repeat
ORD003800,CUST00619,Bangalore,North Indian,239.75,35,3.7,2024-02-25,11,Sunday,February,2,One-time
ORD003801,CUST01367,Chennai,North Indian,288.06,28,3.6,2024-10-06,10,Sunday,October,10,Repeat
ORD003802,CUST02686,Chennai,Biryani,277.37,39,4.1,2024-03-09,10,Saturday,March,3,Repeat
ORD003803,CUST02001,Hyderabad,North Indian,242.2,50,3.3,2024-11-01,7,Friday,November,11,One-time
ORD003804,CUST01863,Delhi,Biryani,525.37,29,2.7,2024-03-16,12,Saturday,March,3,Repeat
ORD003805,CUST02267,Delhi,South Indian,242.12,37,3.8,2024-05-20,18,Monday,May,5,Repeat
ORD003806,CUST01789,Delhi,Chinese,235.04,35,3.5,2024-08-20,13,Tuesday,August,8,Repeat
ORD003807,CUST01296,Hyderabad,North Indian,277.32,43,3.8,2024-08-23,22,Friday,August,8,Repeat
ORD003808,CUST02125,Chennai,Burger,288.12,33,3.6,2024-04-07,22,Sunday,April,4,Repeat
ORD003809,CUST01995,Mumbai,Pizza,227.72,31,1.9,2024-03-28,20,Thursday,March,3,Repeat
ORD003810,CUST00894,Hyderabad,South Indian,187.54,34,4.2,2024-11-19,9,Tuesday,November,11,Repeat
ORD003811,CUST02770,Kolkata,South Indian,205.22,38,2.4,2024-11-25,10,Monday,November,11,Repeat
ORD003812,CUST02472,Delhi,Pizza,315.45,18,3.4,2024-09-21,21,Saturday,September,9,Repeat
ORD003813,CUST00184,Bangalore,Desserts,142.98,48,3.8,2024-10-02,11,Wednesday,October,10,Repeat
ORD003814,CUST00262,Bangalore,North Indian,301.37,35,3.4,2024-01-27,21,Saturday,January,1,Repeat
ORD003815,CUST00625,Kolkata,Desserts,129.6,39,2.9,2024-06-14,13,Friday,June,6,Repeat
ORD003816,CUST02195,Ahmedabad,Biryani,436.34,31,4.4,2024-11-17,18,Sunday,November,11,Repeat
ORD003817,CUST00306,Chennai,Chinese,347.28,18,3.8,2024-08-12,17,Monday,August,8,Repeat
ORD003818,CUST01829,Mumbai,Burger,196.53,17,3.5,2024-03-13,13,Wednesday,March,3,Repeat
ORD003819,CUST02571,Bangalore,North Indian,483.09,41,4.8,2024-05-29,22,Wednesday,May,5,One-time
ORD003820,CUST01202,Hyderabad,Pizza,386.33,28,3.7,2024-04-28,16,Sunday,April,4,One-time
ORD003821,CUST01751,Ahmedabad,Burger,286.78,39,3.4,2024-02-03,20,Saturday,February,2,Repeat
ORD003822,CUST01308,Mumbai,Pizza,199.2,68,3.1,2024-09-16,11,Monday,September,9,Repeat
ORD003823,CUST02386,Kolkata,South Indian,202.08,36,3.6,2024-12-27,19,Friday,December,12,Repeat
ORD003824,CUST02881,Delhi,Chinese,288.59,48,3.5,2024-04-29,10,Monday,April,4,Repeat
ORD003825,CUST00854,Chennai,Biryani,269.54,33,3.6,2024-02-15,21,Thursday,February,2,One-time
ORD003826,CUST02889,Delhi,Chinese,379.67,47,3.6,2024-04-26,13,Friday,April,4,Repeat
ORD003827,CUST01540,Pune,Pizza,217.7,23,4.0,2024-02-05,21,Monday,February,2,Repeat
ORD003828,CUST01014,Delhi,Pizza,346.91,31,3.6,2024-01-13,13,Saturday,January,1,Repeat
ORD003829,CUST01195,Chennai,Burger,212.95,35,2.4,2024-12-29,20,Sunday,December,12,Repeat
ORD003830,CUST00502,Bangalore,Chinese,202.91,29,4.6,2024-07-01,19,Monday,July,7,Repeat
ORD003831,CUST02569,Mumbai,Pizza,254.89,37,3.9,2024-11-08,7,Friday,November,11,Repeat
ORD003832,CUST00013,Bangalore,Rolls,238.41,48,3.5,2024-03-25,7,Monday,March,3,Repeat
ORD003833,CUST02313,Mumbai,Chinese,246.72,28,3.8,2024-05-26,11,Sunday,May,5,Repeat
ORD003834,CUST01229,Pune,Chinese,249.62,41,3.9,2024-07-16,10,Tuesday,July,7,Repeat
ORD003835,CUST02420,Bangalore,Chinese,321.43,48,4.7,2024-12-21,22,Saturday,December,12,Repeat
ORD003836,CUST00106,Chennai,Biryani,391.84,46,3.4,2024-03-05,21,Tuesday,March,3,Repeat
ORD003837,CUST02609,Ahmedabad,Desserts,194.44,46,4.2,2024-01-15,16,Monday,January,1,Repeat
ORD003838,CUST02599,Bangalore,Rolls,184.23,28,3.1,2024-01-16,20,Tuesday,January,1,Repeat
ORD003839,CUST01575,Delhi,Biryani,376.2,50,3.3,2024-10-12,16,Saturday,October,10,Repeat
ORD003840,CUST01854,Mumbai,Chinese,334.96,43,3.5,2024-07-12,16,Friday,July,7,Repeat
ORD003841,CUST00320,Hyderabad,Desserts,199.36,15,3.5,2024-07-20,14,Saturday,July,7,One-time
ORD003842,CUST00132,Hyderabad,Burger,192.77,27,4.2,2024-03-06,12,Wednesday,March,3,Repeat
ORD003843,CUST02514,Delhi,Biryani,407.55,39,4.1,2024-04-16,16,Tuesday,April,4,Repeat
ORD003844,CUST00905,Kolkata,North Indian,228.74,23,4.3,2024-11-12,11,Tuesday,November,11,One-time
ORD003845,CUST01853,Delhi,South Indian,185.34,19,4.7,2024-11-21,22,Thursday,November,11,Repeat
ORD003846,CUST01124,Bangalore,Chinese,377.66,51,3.6,2024-04-18,13,Thursday,April,4,Repeat
ORD003847,CUST01876,Bangalore,North Indian,346.94,49,3.1,2024-07-03,21,Wednesday,July,7,Repeat
ORD003848,CUST01544,Pune,Biryani,485.51,38,4.3,2024-07-15,12,Monday,July,7,Repeat
ORD003849,CUST00894,Hyderabad,Chinese,293.03,48,3.7,2024-07-01,20,Monday,July,7,Repeat
ORD003850,CUST02509,Delhi,South Indian,138.38,50,2.9,2024-03-21,17,Thursday,March,3,Repeat
ORD003851,CUST01797,Bangalore,Rolls,236.39,34,4.5,2024-02-17,19,Saturday,February,2,One-time
ORD003852,CUST00887,Kolkata,Desserts,192.55,39,4.0,2024-10-07,20,Monday,October,10,Repeat
ORD003853,CUST01371,Bangalore,Pizza,353.81,15,4.3,2024-04-16,14,Tuesday,April,4,Repeat
ORD003854,CUST01182,Kolkata,South Indian,158.62,37,3.1,2024-10-08,20,Tuesday,October,10,Repeat
ORD003855,CUST02185,Kolkata,South Indian,154.83,51,4.1,2024-01-01,20,Monday,January,1,Repeat
ORD003856,CUST00271,Bangalore,South Indian,219.77,37,3.6,2024-07-12,21,Friday,July,7,One-time
ORD003857,CUST01532,Delhi,South Indian,251.34,28,4.5,2024-04-11,11,Thursday,April,4,Repeat
ORD003858,CUST01068,Delhi,Chinese,262.28,31,3.9,2024-09-26,21,Thursday,September,9,One-time
ORD003859,CUST00261,Hyderabad,Chinese,238.62,38,3.4,2024-05-28,9,Tuesday,May,5,Repeat
ORD003860,CUST00999,Mumbai,Chinese,312.8,47,3.1,2024-08-05,8,Monday,August,8,One-time
ORD003861,CUST02861,Mumbai,South Indian,212.82,40,3.4,2024-01-27,10,Saturday,January,1,Repeat
ORD003862,CUST00352,Bangalore,Chinese,312.5,41,4.3,2024-06-15,7,Saturday,June,6,Repeat
ORD003863,CUST00938,Mumbai,North Indian,254.55,26,3.8,2024-03-28,10,Thursday,March,3,Repeat
ORD003864,CUST02247,Hyderabad,North Indian,227.42,41,3.0,2024-01-24,16,Wednesday,January,1,Repeat
ORD003865,CUST02149,Bangalore,South Indian,348.32,48,3.5,2024-06-18,10,Tuesday,June,6,Repeat
ORD003866,CUST02631,Mumbai,Burger,304.21,19,5.0,2024-03-14,19,Thursday,March,3,Repeat
ORD003867,CUST00811,Bangalore,Burger,213.11,34,2.7,2024-02-06,21,Tuesday,February,2,One-time
ORD003868,CUST02895,Chennai,Biryani,426.2,24,4.1,2024-01-18,8,Thursday,January,1,Repeat
ORD003869,CUST00758,Ahmedabad,North Indian,259.18,24,3.5,2024-06-20,21,Thursday,June,6,Repeat
ORD003870,CUST02849,Hyderabad,South Indian,232.42,22,3.6,2024-03-11,11,Monday,March,3,One-time
ORD003871,CUST01185,Chennai,Biryani,443.01,61,3.6,2024-07-28,19,Sunday,July,7,One-time
ORD003872,CUST00309,Bangalore,Pizza,246.62,31,3.9,2024-10-16,11,Wednesday,October,10,Repeat
ORD003873,CUST01646,Mumbai,South Indian,200.78,44,3.8,2024-09-22,12,Sunday,September,9,Repeat
ORD003874,CUST00560,Bangalore,Biryani,466.25,32,4.7,2024-06-12,12,Wednesday,June,6,Repeat
ORD003875,CUST02724,Hyderabad,South Indian,210.84,25,5.0,2024-03-12,11,Tuesday,March,3,Repeat
ORD003876,CUST02515,Chennai,Burger,135.94,28,3.6,2024-02-28,14,Wednesday,February,2,Repeat
